track_id,track_genre_top,set_split
112770,Electronic,training
114049,Hip-Hop,training
133943,Instrumental,training
079995,Folk,training
003908,Folk,training
006463,Folk,training
120303,Instrumental,training
026010,Hip-Hop,training
089196,Hip-Hop,training
091443,Folk,training
120326,Instrumental,training
113972,Electronic,training
004779,Rock,training
032695,Hip-Hop,training
071516,Electronic,training
070208,Hip-Hop,training
066638,Electronic,training
063045,Rock,training
052037,Pop,training
084155,Folk,training
017588,Electronic,training
139637,Experimental,training
042374,Electronic,training
101873,Experimental,training
126229,Instrumental,training
110610,Experimental,training
127036,Instrumental,training
029350,International,training
059726,International,training
069197,Electronic,training
067764,Folk,training
004108,Rock,training
120199,Pop,training
074375,Experimental,training
137167,Instrumental,training
079087,Experimental,training
036144,Electronic,training
091179,International,training
111224,Instrumental,training
044850,Experimental,training
072071,Electronic,training
140875,Folk,training
037920,Electronic,training
147409,Rock,training
010382,Folk,training
064840,Pop,training
054019,Experimental,training
024371,International,training
067553,Electronic,training
071240,Hip-Hop,training
140934,Electronic,training
133793,Folk,training
110778,Hip-Hop,training
090074,Electronic,training
134586,Instrumental,training
010192,Hip-Hop,training
028266,Rock,training
074390,Experimental,training
072131,Hip-Hop,training
126748,Folk,training
114051,Hip-Hop,training
079575,Rock,training
134923,International,training
126667,Rock,training
080515,Instrumental,training
016334,International,training
019412,Pop,training
056468,International,training
114212,Instrumental,training
140871,Folk,training
120317,Instrumental,training
000718,Folk,training
051114,Experimental,training
113788,Instrumental,training
098668,International,training
105673,Electronic,training
033064,Electronic,training
142433,Instrumental,training
117883,Rock,training
039357,International,training
121472,Instrumental,training
093950,Rock,training
133016,Electronic,training
149951,Hip-Hop,training
059659,International,training
011204,Hip-Hop,training
010676,Rock,training
133102,Instrumental,training
127868,International,training
016155,Pop,training
042138,Experimental,training
043600,International,training
058061,Experimental,training
091938,Folk,training
114069,Instrumental,training
145042,Electronic,training
114199,Rock,training
057891,Rock,training
145724,Hip-Hop,training
067017,Folk,training
135336,Pop,training
110259,Hip-Hop,training
075752,Hip-Hop,training
113271,International,training
141875,Electronic,training
063803,Hip-Hop,training
029741,Experimental,training
057175,Folk,training
006439,Hip-Hop,training
006469,International,training
127301,Pop,training
141282,Instrumental,training
075373,Hip-Hop,training
055113,Hip-Hop,training
130349,Folk,training
059658,International,training
032759,Pop,training
109548,Experimental,training
046842,Pop,training
106456,Folk,training
116242,Electronic,training
120200,Pop,training
113277,International,training
071620,Rock,training
133432,Instrumental,training
119026,Experimental,training
110103,Electronic,training
123868,Rock,training
051113,Experimental,training
089445,Hip-Hop,training
086483,Instrumental,training
069766,Folk,training
038904,Experimental,training
007483,Hip-Hop,training
070301,Electronic,training
058212,Hip-Hop,training
114414,Rock,training
113034,Hip-Hop,training
068842,Folk,training
069827,Hip-Hop,training
105718,Folk,training
110260,Hip-Hop,training
072046,Folk,training
113022,Pop,training
054033,Pop,training
059666,International,training
012552,Pop,training
063289,Instrumental,training
063936,Experimental,training
085346,Electronic,training
125291,Electronic,training
109971,Pop,training
124460,Rock,training
106570,Rock,training
012486,Folk,training
052036,Pop,training
107954,International,training
125779,Rock,training
133977,Instrumental,training
047921,Rock,training
040239,Folk,training
114036,Hip-Hop,training
086486,Instrumental,training
128473,Instrumental,training
091459,Rock,training
038560,International,training
087490,Rock,training
127303,Pop,training
112789,Experimental,training
108498,Hip-Hop,training
122634,Instrumental,training
085792,Rock,training
091471,Pop,training
071690,Hip-Hop,training
125187,Folk,training
117626,Instrumental,training
133333,Experimental,training
142381,Instrumental,training
048015,Rock,training
124917,Electronic,training
098577,Hip-Hop,training
010679,Folk,training
052452,Instrumental,training
114291,Electronic,training
119901,Instrumental,training
073193,Rock,training
052502,Folk,training
128815,Instrumental,training
124185,Rock,training
129910,Hip-Hop,training
111221,Instrumental,training
122363,Folk,training
034167,Hip-Hop,training
116755,Instrumental,training
053160,International,training
064866,Experimental,training
122358,Folk,training
056033,Experimental,training
075401,Hip-Hop,training
099440,Rock,training
043517,International,training
116871,Instrumental,training
120184,Pop,training
060758,International,training
006517,Rock,training
097989,Hip-Hop,training
111937,Hip-Hop,training
068837,Folk,training
081868,Electronic,training
131913,Instrumental,training
098680,International,training
012532,Pop,training
096697,Folk,training
146724,Hip-Hop,training
139933,Electronic,training
088485,Experimental,training
124756,Electronic,training
112133,Experimental,training
097037,Hip-Hop,training
115927,Folk,training
144215,Hip-Hop,training
093981,International,training
147295,Folk,training
051992,International,training
064994,Hip-Hop,training
092949,Instrumental,training
063922,Rock,training
127159,Electronic,training
049817,Rock,training
096692,Folk,training
093363,Electronic,training
065755,Pop,training
011947,Experimental,training
096699,Folk,training
060041,International,training
133576,Instrumental,training
059721,International,training
124175,Instrumental,training
060736,Rock,training
108021,Instrumental,training
135092,Experimental,training
122352,Folk,training
145552,Folk,training
011771,Hip-Hop,training
105890,Folk,training
118674,Folk,training
134054,Electronic,training
042141,Experimental,training
110928,Folk,training
063755,Hip-Hop,training
083960,Experimental,training
112468,Hip-Hop,training
127186,Pop,training
098666,International,training
017636,International,training
035541,Rock,training
073580,Folk,training
067500,Experimental,training
115768,Instrumental,training
149101,Pop,training
013707,Electronic,training
064091,Experimental,training
011774,Hip-Hop,training
114942,International,training
136094,Rock,training
005156,Folk,training
107020,Hip-Hop,training
118671,Folk,training
139774,Instrumental,training
076440,Folk,training
108421,Electronic,training
082630,International,training
025608,International,training
112526,Rock,training
014585,Instrumental,training
098349,International,training
058221,Rock,training
006379,International,training
038326,International,training
014363,Hip-Hop,training
056465,International,training
027866,Experimental,training
004235,International,training
114232,Instrumental,training
096743,International,training
038825,International,training
011786,Hip-Hop,training
113023,Pop,training
118277,Experimental,training
038450,Experimental,training
094423,Pop,training
073369,Electronic,training
120188,Pop,training
067765,Folk,training
094422,Folk,training
116758,Instrumental,training
085835,Electronic,training
045102,Electronic,training
123647,Hip-Hop,training
044777,Folk,training
046841,Pop,training
121452,Electronic,training
062525,International,training
044820,International,training
043521,International,training
091170,Folk,training
109925,Electronic,training
112020,Rock,training
126181,Instrumental,training
096408,Rock,training
118489,Experimental,training
043587,International,training
133788,Folk,training
027197,International,training
065265,Experimental,training
051118,Experimental,training
056688,International,training
130923,Electronic,training
075383,Hip-Hop,training
012487,Folk,training
043861,Hip-Hop,training
009888,Folk,training
076654,Electronic,training
115288,Instrumental,training
098548,Hip-Hop,training
149712,Instrumental,training
118327,Rock,training
131446,Pop,training
003532,Pop,training
075403,Hip-Hop,training
123487,Instrumental,training
110111,Electronic,training
091102,Folk,training
003266,Folk,training
115766,Rock,training
041570,Folk,training
121273,Experimental,training
114044,Hip-Hop,training
011508,Folk,training
095911,Hip-Hop,training
004096,International,training
112585,Experimental,training
026657,Electronic,training
104009,Folk,training
133027,Electronic,training
038911,Experimental,training
150265,Instrumental,training
052951,Folk,training
127204,Pop,training
053723,International,training
051278,Pop,training
056802,Electronic,training
138016,Folk,training
019889,International,training
120331,Instrumental,training
055124,Hip-Hop,training
026754,Pop,training
037416,Hip-Hop,training
119896,Instrumental,training
087972,Folk,training
087965,Folk,training
036273,International,training
059374,Rock,training
097374,Experimental,training
035543,Rock,training
073779,International,training
114374,Instrumental,training
037779,Experimental,training
129880,International,training
142081,Electronic,training
141292,Instrumental,training
080389,Instrumental,training
056689,International,training
141286,Instrumental,training
066390,Electronic,training
086077,Experimental,training
141289,Instrumental,training
128699,Rock,training
072784,Hip-Hop,training
075746,Hip-Hop,training
103522,Instrumental,training
078845,Hip-Hop,training
149102,Pop,training
011681,International,training
115321,Electronic,training
001736,Experimental,training
101118,International,training
054037,Pop,training
107584,Folk,training
073568,Folk,training
142362,Hip-Hop,training
130920,Electronic,training
117612,Instrumental,training
107030,Hip-Hop,training
105712,Folk,training
118505,Experimental,training
110690,Electronic,training
107506,Rock,training
130950,Folk,training
110436,Folk,training
130130,Electronic,training
078516,Hip-Hop,training
124912,Electronic,training
128828,Experimental,training
092953,Instrumental,training
036371,Pop,training
052123,International,training
027195,International,training
078850,Hip-Hop,training
079988,Folk,training
116868,Instrumental,training
043022,International,training
006440,Hip-Hop,training
129392,Pop,training
085952,Pop,training
081362,Experimental,training
125818,Instrumental,training
055809,Electronic,training
075419,Hip-Hop,training
027609,International,training
138414,Folk,training
127496,Instrumental,training
131901,Folk,training
141562,Hip-Hop,training
115724,Electronic,training
048931,Experimental,training
061492,Rock,training
119922,Rock,training
043018,International,training
011674,International,training
047073,Electronic,training
048464,Electronic,training
150018,Pop,training
138580,Electronic,training
059667,International,training
134509,Hip-Hop,training
126283,Instrumental,training
087361,Rock,training
122499,Pop,training
126587,Instrumental,training
139491,Instrumental,training
116446,Folk,training
131939,International,training
047195,Experimental,training
055712,Rock,training
033071,International,training
097590,Folk,training
043019,International,training
111394,Pop,training
034258,Experimental,training
116833,Rock,training
126607,Experimental,training
069789,Experimental,training
043860,Hip-Hop,training
042241,International,training
085421,Pop,training
116879,Electronic,training
144470,Folk,training
094803,Electronic,training
047069,Electronic,training
050276,Folk,training
127263,Electronic,training
077519,Experimental,training
125185,Folk,training
133836,International,training
046611,Experimental,training
085593,Pop,training
074955,Hip-Hop,training
059454,Pop,training
138010,Rock,training
126362,Pop,training
113303,Rock,training
138064,Pop,training
087966,Folk,training
104283,Electronic,training
126519,Experimental,training
028608,Pop,training
013804,Hip-Hop,training
098348,International,training
113699,International,training
047260,Electronic,training
051276,Pop,training
026905,Electronic,training
014742,Rock,training
130948,Folk,training
024748,International,training
105022,Experimental,training
014318,International,training
114282,Electronic,training
084195,Electronic,training
040843,Electronic,training
025029,International,training
085400,Experimental,training
122932,Folk,training
067332,Pop,training
044948,International,training
136321,Electronic,training
063159,Experimental,training
069199,Electronic,training
012489,Folk,training
048463,Electronic,training
131797,Instrumental,training
053578,Folk,training
063804,Hip-Hop,training
131986,Instrumental,training
081082,Folk,training
011773,Hip-Hop,training
113164,Rock,training
108493,Hip-Hop,training
109978,Pop,training
116870,Instrumental,training
015771,Electronic,training
148604,Folk,training
021228,Hip-Hop,training
100972,Electronic,training
009553,Rock,training
111391,Pop,training
132679,Instrumental,training
021676,Pop,training
129406,International,training
119988,Hip-Hop,training
115273,International,training
127909,Pop,training
130132,Electronic,training
037784,Experimental,training
029747,Experimental,training
123000,Electronic,training
061679,Pop,training
081194,Electronic,training
135044,Folk,training
100975,Electronic,training
050955,Instrumental,training
013325,Rock,training
107184,International,training
041812,Rock,training
144546,Folk,training
098346,International,training
114410,Rock,training
113342,Folk,training
123974,Hip-Hop,training
107591,Folk,training
084264,Electronic,training
119569,Rock,training
122805,Pop,training
135337,Pop,training
124971,Experimental,training
080004,Folk,training
117667,International,training
125826,Instrumental,training
138065,Pop,training
118955,Instrumental,training
001689,International,training
148429,International,training
076073,International,training
088861,Folk,training
059686,International,training
132424,Experimental,training
108015,Folk,training
128825,Experimental,training
012049,Folk,training
148302,Experimental,training
116488,Instrumental,training
129401,International,training
121929,International,training
114223,Instrumental,training
084736,Instrumental,training
016338,Pop,training
105920,Folk,training
060871,International,training
036799,Experimental,training
022473,Pop,training
006782,Folk,training
001195,Folk,training
093941,Electronic,training
110172,Folk,training
054442,International,training
126749,Folk,training
148444,Electronic,training
109480,Folk,training
121591,Pop,training
126882,Instrumental,training
073172,Folk,training
004100,International,training
107852,Folk,training
004074,International,training
032800,Folk,training
123490,Folk,training
104277,Electronic,training
105916,Folk,training
126673,Rock,training
084817,Pop,training
028802,Pop,training
090583,Pop,training
148605,Folk,training
051272,Pop,training
069726,Rock,training
055827,International,training
120775,Instrumental,training
068897,Electronic,training
030682,Experimental,training
073169,Folk,training
071510,Electronic,training
014589,Instrumental,training
098298,International,training
118499,Experimental,training
088848,Folk,training
124891,Experimental,training
045126,Pop,training
085791,Rock,training
139772,Instrumental,training
142089,Hip-Hop,training
054942,Rock,training
045523,Folk,training
010388,Folk,training
047071,Electronic,training
072075,Electronic,training
063253,Folk,training
056273,Pop,training
093940,Electronic,training
098550,Hip-Hop,training
105450,Hip-Hop,training
121319,Hip-Hop,training
003833,Rock,training
138026,Instrumental,training
133838,International,training
123763,Instrumental,training
117961,Experimental,training
152258,International,training
142529,Folk,training
148519,Pop,training
069765,Folk,training
026298,Pop,training
080005,Folk,training
065077,International,training
142534,International,training
028477,Pop,training
074445,Folk,training
127298,Pop,training
120196,Pop,training
038522,Rock,training
044779,Experimental,training
098555,Hip-Hop,training
122647,Instrumental,training
075372,Hip-Hop,training
007377,Experimental,training
032687,Hip-Hop,training
131476,Instrumental,training
056805,Electronic,training
032330,Pop,training
123438,Hip-Hop,training
113270,International,training
061670,Pop,training
006357,International,training
121987,Experimental,training
113790,Instrumental,training
001075,Experimental,training
021167,Electronic,training
132118,Hip-Hop,training
073366,Electronic,training
066538,Rock,training
080519,Instrumental,training
034994,Experimental,training
141139,Instrumental,training
121666,Instrumental,training
003776,International,training
108843,Hip-Hop,training
001733,Experimental,training
115815,Electronic,training
133024,Electronic,training
108880,Instrumental,training
133437,Instrumental,training
113281,International,training
126294,Rock,training
127871,International,training
001929,Experimental,training
055293,Pop,training
026904,Electronic,training
000705,International,training
068407,Experimental,training
013711,Electronic,training
128882,Experimental,training
110985,Rock,training
114393,Electronic,training
075431,Instrumental,training
021657,Pop,training
011868,Hip-Hop,training
126290,Instrumental,training
089482,Folk,training
118629,Electronic,training
118958,Experimental,training
114072,Instrumental,training
045154,Electronic,training
075376,Hip-Hop,training
127274,Pop,training
017344,Pop,training
051004,International,training
118060,Instrumental,training
128888,Instrumental,training
064628,Hip-Hop,training
127484,Experimental,training
126182,Instrumental,training
015769,Electronic,training
073124,Electronic,training
126047,Rock,training
020376,Instrumental,training
131837,Instrumental,training
073099,Experimental,training
065777,Electronic,training
013540,International,training
058116,Pop,training
072456,Rock,training
127866,International,training
126407,Pop,training
120178,Folk,training
065779,Electronic,training
138320,Rock,training
130710,Hip-Hop,training
069833,Hip-Hop,training
125188,Folk,training
055120,Hip-Hop,training
006448,Hip-Hop,training
091349,Pop,training
014736,Rock,training
037725,Rock,training
051005,International,training
011778,Hip-Hop,training
131934,International,training
001687,International,training
073495,Instrumental,training
132310,Instrumental,training
135010,Folk,training
018038,International,training
047835,Pop,training
093921,Instrumental,training
038361,Folk,training
083558,Hip-Hop,training
140043,Rock,training
015541,Experimental,training
083719,Hip-Hop,training
148131,Instrumental,training
028478,Pop,training
036428,Electronic,training
148430,International,training
145752,Electronic,training
075930,Hip-Hop,training
059695,International,training
152568,Instrumental,training
043536,International,training
006605,Hip-Hop,training
038775,International,training
124425,Folk,training
076076,International,training
022150,Experimental,training
066075,Electronic,training
115290,Instrumental,training
143307,Instrumental,training
108878,Instrumental,training
021774,Experimental,training
111306,Rock,training
134077,Folk,training
107426,Electronic,training
003840,Rock,training
025066,Electronic,training
001082,International,training
050836,Experimental,training
140266,Experimental,training
136054,Rock,training
043844,Hip-Hop,training
143308,Instrumental,training
054034,Pop,training
053302,International,training
096693,Folk,training
048494,International,training
015476,Experimental,training
075393,Hip-Hop,training
122999,Electronic,training
110735,Hip-Hop,training
099371,International,training
040655,Instrumental,training
040842,Electronic,training
150288,Hip-Hop,training
033203,Electronic,training
060145,International,training
056800,Electronic,training
127330,Rock,training
019760,Pop,training
015772,Electronic,training
052629,Electronic,training
073466,Pop,training
068854,Folk,training
011765,Hip-Hop,training
004520,Electronic,training
129883,International,training
114541,Instrumental,training
014741,Rock,training
133729,Rock,training
143061,Electronic,training
118569,Hip-Hop,training
116707,Folk,training
115932,Folk,training
011942,Electronic,training
113304,Rock,training
059707,International,training
036435,Electronic,training
122397,Rock,training
109071,Experimental,training
025324,Experimental,training
131902,Folk,training
084198,Electronic,training
075396,Hip-Hop,training
113311,Rock,training
113932,Pop,training
038785,International,training
133453,Instrumental,training
063999,Pop,training
064626,Hip-Hop,training
116458,Folk,training
105713,Folk,training
134447,Electronic,training
052862,Experimental,training
116876,Folk,training
039666,Pop,training
006443,Hip-Hop,training
106951,Rock,training
064538,Electronic,training
034996,Experimental,training
109963,Pop,training
099261,Electronic,training
064366,Pop,training
010698,Hip-Hop,training
043534,International,training
109447,Folk,training
114941,International,training
119985,Hip-Hop,training
126218,Instrumental,training
141902,Pop,training
054061,Folk,training
064787,Pop,training
079616,Hip-Hop,training
071252,Hip-Hop,training
114245,Electronic,training
004098,International,training
139521,Folk,training
060776,International,training
012737,Experimental,training
107188,International,training
097986,Hip-Hop,training
004099,International,training
027547,Pop,training
043599,International,training
131899,Folk,training
027258,Folk,training
120314,Instrumental,training
097216,Folk,training
118954,Instrumental,training
062529,International,training
113272,International,training
088892,Folk,training
064625,Hip-Hop,training
148077,International,training
144173,Hip-Hop,training
110265,Hip-Hop,training
006407,Folk,training
055237,International,training
089447,Hip-Hop,training
055292,Pop,training
109903,Folk,training
066717,Rock,training
113357,Folk,training
069682,Experimental,training
107577,Folk,training
085840,Electronic,training
040598,Experimental,training
137418,Rock,training
126224,Experimental,training
022001,Pop,training
131540,Experimental,training
054481,International,training
013191,Pop,training
130963,Folk,training
125377,Pop,training
140923,Electronic,training
006783,Folk,training
127936,Electronic,training
116454,Folk,training
108841,Hip-Hop,training
031165,International,training
120328,Instrumental,training
116490,Instrumental,training
137723,Rock,training
085424,Pop,training
128878,Experimental,training
124755,Electronic,training
091205,Rock,training
047526,Rock,training
110449,International,training
127182,Pop,training
126187,Instrumental,training
099395,International,training
123439,Hip-Hop,training
116235,Electronic,training
006333,International,training
120332,Instrumental,training
127192,Folk,training
049856,Folk,training
125298,Electronic,training
073551,Hip-Hop,training
145730,Hip-Hop,training
061452,Hip-Hop,training
118223,Experimental,training
093522,Electronic,training
126431,Pop,training
146725,Hip-Hop,training
143098,Rock,training
005936,Folk,training
086039,Instrumental,training
082628,International,training
066405,Rock,training
049845,Folk,training
008357,Experimental,training
137419,Rock,training
052501,Folk,training
141297,Instrumental,training
144945,Pop,training
073763,International,training
026034,Hip-Hop,training
149100,Pop,training
059711,International,training
108307,Folk,training
045522,Folk,training
026583,Experimental,training
125820,Instrumental,training
137631,Rock,training
003761,Rock,training
027194,International,training
000194,Folk,training
062192,International,training
110230,Experimental,training
116237,Electronic,training
116453,Folk,training
117886,Rock,training
114200,Rock,training
113275,International,training
134959,International,training
144492,Experimental,training
068579,Experimental,training
118087,Experimental,training
131924,Instrumental,training
122633,Instrumental,training
090804,Experimental,training
131791,Instrumental,training
081650,Instrumental,training
000676,Hip-Hop,training
100479,Hip-Hop,training
138213,Hip-Hop,training
124392,Rock,training
009505,Experimental,training
110768,Hip-Hop,training
147024,Hip-Hop,training
096742,International,training
143239,Instrumental,training
108060,Experimental,training
011206,Electronic,training
056496,Hip-Hop,training
068894,Electronic,training
108906,Instrumental,training
115888,Instrumental,training
130956,Folk,training
126402,Pop,training
126186,Instrumental,training
145476,Instrumental,training
144733,Electronic,training
056466,International,training
064855,Experimental,training
057273,Experimental,training
131444,Pop,training
099362,International,training
076074,International,training
071253,Hip-Hop,training
116464,Experimental,training
132778,Pop,training
126512,Experimental,training
042463,Folk,training
064990,Hip-Hop,training
011683,International,training
125189,Folk,training
125816,Instrumental,training
142083,Hip-Hop,training
124426,Folk,training
144466,Folk,training
099704,Electronic,training
073469,Pop,training
069193,Electronic,training
111148,Instrumental,training
136134,Folk,training
135223,International,training
024427,Hip-Hop,training
127185,Pop,training
128880,Experimental,training
145757,Electronic,training
126676,Rock,training
092124,Pop,training
095452,Instrumental,training
056498,Hip-Hop,training
016095,Pop,training
024424,Hip-Hop,training
004037,Folk,training
108343,Electronic,training
141164,Hip-Hop,training
113030,Hip-Hop,training
129920,Hip-Hop,training
064895,Experimental,training
097586,Folk,training
040237,Folk,training
107128,Electronic,training
055101,Hip-Hop,training
115470,Instrumental,training
098026,International,training
044952,International,training
019674,International,training
125681,Instrumental,training
045055,Rock,training
093523,Electronic,training
042915,Pop,training
129188,Instrumental,training
119575,Experimental,training
126885,Instrumental,training
001683,International,training
097404,Electronic,training
105682,Rock,training
061821,Rock,training
026600,Experimental,training
130454,Hip-Hop,training
119025,Experimental,training
112769,Electronic,training
078156,Hip-Hop,training
063117,Rock,training
125825,Instrumental,training
070402,Rock,training
113033,Hip-Hop,training
097544,Electronic,training
095249,Rock,training
145754,Electronic,training
057822,Hip-Hop,training
054666,Pop,training
005268,Hip-Hop,training
090592,Pop,training
024717,International,training
013735,Hip-Hop,training
113203,Experimental,training
038895,Experimental,training
033278,Experimental,training
032438,Electronic,training
116877,Electronic,training
063472,Rock,training
062531,International,training
038828,International,training
042648,Folk,training
079741,Pop,training
042017,International,training
032333,Pop,training
122365,Folk,training
047666,Pop,training
107659,Rock,training
075434,Instrumental,training
058164,Pop,training
098299,International,training
131795,Instrumental,training
120470,Electronic,training
087161,Electronic,training
096695,Folk,training
013706,Electronic,training
123935,Electronic,training
111229,Instrumental,training
025802,International,training
044794,Experimental,training
024432,Hip-Hop,training
027177,Electronic,training
136449,Hip-Hop,training
121662,Instrumental,training
121570,Rock,training
121739,Pop,training
126231,Instrumental,training
098339,International,training
113262,International,training
011544,Experimental,training
044342,Experimental,training
071515,Electronic,training
012051,Folk,training
107029,Hip-Hop,training
108809,Hip-Hop,training
011763,Hip-Hop,training
138317,Rock,training
062180,Instrumental,training
058541,Rock,training
132787,Pop,training
081491,Instrumental,training
038822,International,training
129049,Pop,training
040542,Hip-Hop,training
093915,Instrumental,training
055715,Rock,training
127188,Pop,training
039904,Experimental,training
059373,Rock,training
115817,Experimental,training
091083,Electronic,training
132786,Pop,training
118196,Experimental,training
089817,Electronic,training
038881,Experimental,training
069554,Hip-Hop,training
128827,Experimental,training
115289,Instrumental,training
006387,International,training
051261,Pop,training
087102,Instrumental,training
083954,Experimental,training
108427,Pop,training
071617,Rock,training
154303,Hip-Hop,training
062750,Pop,training
130990,Instrumental,training
101112,International,training
015540,Experimental,training
126217,Instrumental,training
132773,Electronic,training
107251,International,training
121251,Rock,training
118738,Folk,training
043962,Folk,training
121734,Pop,training
126055,Experimental,training
084054,Experimental,training
014584,Instrumental,training
072050,Folk,training
146149,Hip-Hop,training
054465,International,training
087325,Pop,training
132436,Experimental,training
006684,Experimental,training
075371,Hip-Hop,training
073771,International,training
135091,Experimental,training
059446,Pop,training
110166,Rock,training
007374,Experimental,training
045516,Folk,training
043585,International,training
008208,Rock,training
071241,Hip-Hop,training
058333,Rock,training
046733,Pop,training
131918,Instrumental,training
127294,Pop,training
035734,Folk,training
007373,Experimental,training
011767,Hip-Hop,training
079610,Hip-Hop,training
098613,Hip-Hop,training
140565,Electronic,training
055811,Electronic,training
131019,Hip-Hop,training
036659,Electronic,training
026656,Electronic,training
117161,Instrumental,training
070657,Hip-Hop,training
142092,Hip-Hop,training
089486,Folk,training
035462,Experimental,training
011782,Hip-Hop,training
014661,Folk,training
136467,Hip-Hop,training
126602,Experimental,training
107804,Electronic,training
138416,Folk,training
056469,International,training
131941,International,training
137500,Experimental,training
126291,Instrumental,training
127914,Pop,training
010807,Pop,training
145711,Pop,training
143220,Rock,training
006331,International,training
000620,Folk,training
123441,Hip-Hop,training
064005,Pop,training
107027,Hip-Hop,training
068410,Experimental,training
040245,Folk,training
031389,Folk,training
141876,Instrumental,training
095908,Hip-Hop,training
051655,Folk,training
012348,Folk,training
081938,Folk,training
064860,Experimental,training
127181,Pop,training
089841,Hip-Hop,training
110927,Folk,training
073774,International,training
052638,Electronic,training
122510,Instrumental,training
068840,Folk,training
124179,Instrumental,training
064006,Pop,training
073564,Electronic,training
087096,Instrumental,training
041019,International,training
070005,Experimental,training
120297,Instrumental,training
013928,Folk,training
056472,International,training
149714,Instrumental,training
014869,Electronic,training
043020,International,training
108302,Folk,training
012046,Folk,training
051998,International,training
083437,Folk,training
054156,Instrumental,training
148213,Folk,training
142084,Hip-Hop,training
137715,Rock,training
056015,Experimental,training
131449,Pop,training
017491,Hip-Hop,training
122079,Rock,training
105672,Electronic,training
050445,Rock,training
138069,Pop,training
108020,Instrumental,training
093919,Instrumental,training
064788,Pop,training
098624,Hip-Hop,training
014568,Instrumental,training
108968,Rock,training
133439,Instrumental,training
047076,Electronic,training
025033,International,training
025601,International,training
128494,Hip-Hop,training
098628,Hip-Hop,training
029739,Experimental,training
086482,Instrumental,training
075221,Rock,training
010674,Rock,training
107388,Rock,training
111015,Instrumental,training
088959,Rock,training
022088,Hip-Hop,training
022480,Pop,training
086623,Folk,training
149142,Instrumental,training
054433,International,training
051157,Experimental,training
112196,Experimental,training
115475,Instrumental,training
108496,Hip-Hop,training
111400,Pop,training
067308,Electronic,training
091228,Folk,training
072930,Experimental,training
129970,Rock,training
114386,Electronic,training
010535,Experimental,training
154308,Hip-Hop,training
111413,Electronic,training
025668,International,training
127302,Pop,training
019459,International,training
056690,International,training
105451,Hip-Hop,training
020375,Instrumental,training
015880,International,training
049476,Hip-Hop,training
106566,Rock,training
132420,Electronic,training
082890,Experimental,training
112527,Rock,training
049441,Rock,training
111379,Pop,training
122810,Pop,training
149118,Hip-Hop,training
094033,Instrumental,training
069824,Hip-Hop,training
118950,Instrumental,training
047198,Experimental,training
132041,Folk,training
048440,Electronic,training
054443,International,training
069784,Experimental,training
075903,Rock,training
091934,Folk,training
092952,Instrumental,training
109974,Pop,training
072927,Experimental,training
055549,Hip-Hop,training
004075,International,training
125001,Rock,training
107531,Instrumental,training
111385,Pop,training
108464,Electronic,training
034003,Experimental,training
073766,International,training
111220,Instrumental,training
027456,Experimental,training
010250,Instrumental,training
075926,Hip-Hop,training
052859,Experimental,training
075745,Hip-Hop,training
021998,Pop,training
140933,Electronic,training
061160,Hip-Hop,training
057435,Pop,training
001702,Folk,training
127910,Pop,training
037131,Electronic,training
068861,Folk,training
006360,International,training
017132,Folk,training
111187,Folk,training
130991,Instrumental,training
114238,Instrumental,training
006406,Folk,training
097285,Instrumental,training
046162,Experimental,training
145458,Instrumental,training
120172,Folk,training
118084,Experimental,training
052000,International,training
099437,Rock,training
142078,Electronic,training
148132,Instrumental,training
108504,Rock,training
109684,Hip-Hop,training
000667,International,training
152543,Hip-Hop,training
033446,Folk,training
073087,Pop,training
011946,Experimental,training
040232,Folk,training
130934,Instrumental,training
048861,Experimental,training
028548,Electronic,training
115268,International,training
049401,Experimental,training
123440,Hip-Hop,training
086081,Experimental,training
059718,International,training
085831,Electronic,training
146483,Rock,training
060548,International,training
034484,Folk,training
096902,Experimental,training
134791,Instrumental,training
109962,Pop,training
068875,Experimental,training
011780,Hip-Hop,training
144551,Folk,training
030120,Experimental,training
055076,Pop,training
113025,Pop,training
143296,Instrumental,training
075755,Hip-Hop,training
105142,Rock,training
036999,International,training
149777,Experimental,training
010442,Folk,training
041983,Instrumental,training
026659,Electronic,training
143216,Rock,training
064861,Experimental,training
098229,Experimental,training
144547,Folk,training
032337,Pop,training
116390,Hip-Hop,training
054464,International,training
096898,Experimental,training
008259,Folk,training
094093,Rock,training
132774,Electronic,training
071303,Rock,training
026652,Electronic,training
074391,Experimental,training
130693,Rock,training
012537,Pop,training
014063,Electronic,training
007379,Experimental,training
133022,Electronic,training
007711,Folk,training
107910,Electronic,training
142086,Hip-Hop,training
152545,Hip-Hop,training
129923,International,training
085291,Electronic,training
126185,Instrumental,training
051268,Pop,training
129052,Pop,training
073572,Folk,training
091182,International,training
133545,Instrumental,training
003895,International,training
058068,Experimental,training
128484,Pop,training
134939,International,training
044809,Pop,training
096944,Pop,training
072070,Electronic,training
057176,Folk,training
048269,Experimental,training
134918,International,training
054735,Rock,training
055402,Rock,training
075435,Instrumental,training
088428,Pop,training
144934,Pop,training
001417,Rock,training
001510,Experimental,training
131953,International,training
010521,Experimental,training
017345,Pop,training
011775,Hip-Hop,training
119369,Experimental,training
133025,Electronic,training
004071,International,training
118061,Instrumental,training
087070,Electronic,training
064520,Hip-Hop,training
032001,Rock,training
121813,Rock,training
