track_id,track_genre_top,set_split
022295,Hip-Hop,training
022296,Hip-Hop,validation
022298,Folk,training
022299,Folk,training
022302,Folk,training
022305,Folk,training
022306,Folk,training
022307,Folk,training
022315,International,validation
022332,Jazz,training
022333,Rock,test
022334,Rock,training
022336,Rock,training
022339,Rock,training
022340,Rock,validation
022342,Rock,training
022344,Rock,test
022346,Rock,training
022347,Rock,training
022348,Pop,training
022349,Rock,training
022351,Electronic,training
022354,Electronic,training
022355,Electronic,training
022356,Electronic,training
022357,Electronic,training
022358,Electronic,training
022367,Rock,training
022368,Rock,training
022369,Rock,training
022370,Rock,training
022371,Rock,training
022372,Electronic,training
022373,Electronic,training
022374,Electronic,training
022375,Electronic,training
022376,Electronic,training
022377,Electronic,training
022378,Electronic,training
022379,Electronic,training
022432,Electronic,training
022433,Electronic,training
022434,Electronic,training
022435,Electronic,training
022436,Electronic,training
022437,Electronic,training
022438,Electronic,training
022439,Electronic,training
022440,Electronic,training
022443,Electronic,training
022445,Electronic,training
022453,Electronic,training
022454,Electronic,training
022455,Electronic,training
022456,Electronic,training
022457,Electronic,training
022458,Electronic,training
022459,Electronic,training
022472,Pop,training
022473,Pop,training
022474,Pop,training
022475,Pop,training
022476,Pop,training
022477,Pop,training
022478,Pop,training
022479,Pop,training
022480,Pop,training
022481,Pop,training
022550,Rock,training
022558,Electronic,test
022559,Electronic,test
022560,Electronic,test
022561,Electronic,test
022562,Rock,validation
022584,Electronic,training
022592,Electronic,training
022596,Rock,training
022597,Rock,training
022598,Rock,training
022599,Rock,training
022601,Rock,training
022602,Rock,training
022603,Rock,training
022945,Rock,test
022982,Spoken,training
022984,Spoken,training
022985,Spoken,training
023010,Electronic,test
023013,Electronic,training
023014,Folk,validation
023015,Folk,training
023016,Electronic,training
023034,Hip-Hop,training
023035,Electronic,training
023037,Rock,training
023038,Electronic,training
023039,Pop,training
023041,Rock,test
023042,Hip-Hop,training
023063,Experimental,test
023070,Jazz,training
023071,Jazz,training
023072,Jazz,training
023073,Jazz,training
023074,Jazz,training
023075,Jazz,training
023077,Jazz,training
023078,Jazz,training
023081,Jazz,training
023082,Jazz,training
023141,Classical,training
023142,Classical,training
023143,Classical,training
023144,Classical,training
023145,Classical,training
023146,Classical,training
023147,Classical,training
023148,Classical,training
023149,Classical,training
023150,Classical,training
023151,Classical,training
023152,Classical,training
023155,International,training
023156,International,training
023160,Classical,training
023161,Classical,training
023172,Rock,training
023186,Classical,training
023188,Jazz,training
023190,Spoken,training
023191,Experimental,training
023192,Experimental,training
023256,Rock,training
023257,Rock,training
023329,Experimental,validation
023339,Rock,training
023349,Experimental,training
023353,Electronic,training
023355,Electronic,validation
023356,Electronic,training
023358,Electronic,training
023359,Electronic,training
023360,Electronic,training
023361,Electronic,training
023362,Electronic,training
023363,Electronic,training
023364,Electronic,training
023365,Electronic,training
023371,Folk,training
023372,Electronic,training
023448,Electronic,test
023449,Electronic,test
023450,Electronic,test
023451,Electronic,test
023452,Electronic,test
023453,Electronic,test
023454,Electronic,test
023455,Electronic,test
023456,Electronic,test
023457,Electronic,test
023458,Electronic,test
023459,Electronic,test
023460,Electronic,test
023461,Electronic,test
023481,Electronic,training
023482,Electronic,training
023483,Electronic,training
023489,Electronic,validation
023492,Electronic,validation
023493,Electronic,validation
023497,Electronic,validation
023498,Electronic,validation
023499,Electronic,validation
023500,Electronic,validation
023501,Electronic,validation
023503,Electronic,validation
023504,Electronic,training
023505,Electronic,training
023506,Electronic,training
023507,Electronic,training
023508,Electronic,training
023509,Electronic,training
023510,Electronic,training
023511,Electronic,training
023512,Electronic,training
023513,Electronic,training
023514,Electronic,training
023515,Electronic,training
023516,Electronic,training
023518,Electronic,training
023524,Electronic,training
023525,Electronic,training
023527,Electronic,training
023528,Electronic,training
023529,Electronic,training
023530,Electronic,training
023532,Electronic,training
023535,Electronic,training
023537,Soul-RnB,training
023538,Soul-RnB,training
023539,Soul-RnB,training
023540,Soul-RnB,training
023541,Soul-RnB,training
023544,Soul-RnB,training
023545,Soul-RnB,training
023546,Soul-RnB,training
023669,Rock,training
023678,Rock,training
023764,Electronic,training
023765,Electronic,training
023766,Electronic,training
023786,Electronic,training
023787,Electronic,training
023788,Electronic,training
023789,Electronic,training
023790,Electronic,training
023817,Electronic,training
023818,Electronic,training
023820,Electronic,training
023821,Electronic,training
023822,Electronic,training
023824,Electronic,training
023826,Electronic,training
023853,Electronic,test
023854,Electronic,test
023855,Electronic,test
023856,Electronic,test
023857,Electronic,test
023859,Electronic,test
023860,Electronic,test
023861,Electronic,test
023862,Electronic,test
023878,Electronic,training
023879,Electronic,training
023880,Electronic,training
023881,Electronic,training
023882,Electronic,training
023883,Electronic,training
023884,Electronic,training
023885,Electronic,training
023886,Electronic,training
023888,Electronic,training
023889,Electronic,training
023890,Electronic,training
023892,Electronic,training
023893,Electronic,training
024051,Electronic,training
024053,Electronic,training
024059,Electronic,test
024060,Electronic,test
024062,Electronic,test
024063,Electronic,test
024064,Electronic,test
024065,Electronic,test
024066,Electronic,test
024101,Rock,validation
024138,Electronic,training
024141,Electronic,training
024142,Electronic,training
024144,Electronic,training
024173,Electronic,training
024174,Electronic,training
024175,Electronic,training
024176,Electronic,training
024177,Electronic,training
024178,Electronic,training
024216,Experimental,training
024217,Experimental,training
024218,Experimental,training
024331,Experimental,validation
024339,Experimental,validation
024362,International,training
024363,International,training
024364,International,training
024365,International,training
024366,International,training
024367,International,training
024368,International,training
024369,International,training
024370,International,training
024371,International,training
024418,Hip-Hop,training
024420,Hip-Hop,training
024421,Hip-Hop,training
024422,Hip-Hop,training
024423,Hip-Hop,training
024424,Hip-Hop,training
024425,Hip-Hop,training
024426,Hip-Hop,training
024427,Hip-Hop,training
024428,Hip-Hop,training
024429,Hip-Hop,training
024430,Hip-Hop,training
024431,Hip-Hop,training
024432,Hip-Hop,training
024460,Hip-Hop,training
024512,Experimental,training
024513,Experimental,training
024514,Experimental,training
024515,Experimental,training
024516,Experimental,training
024517,Experimental,training
024520,Experimental,training
024521,Experimental,training
024523,Experimental,training
024524,Experimental,training
024544,Old-Time / Historic,training
024545,Old-Time / Historic,training
024546,Old-Time / Historic,training
024547,Old-Time / Historic,training
024548,Old-Time / Historic,training
024549,Old-Time / Historic,training
024550,Old-Time / Historic,training
024551,Old-Time / Historic,training
024552,Old-Time / Historic,training
024553,Old-Time / Historic,training
024554,Old-Time / Historic,training
024555,Old-Time / Historic,training
024640,Electronic,training
024641,Electronic,training
024654,Rock,training
024655,Rock,training
024698,International,training
024699,International,training
024700,International,training
024701,International,training
024702,International,training
024712,Experimental,training
024717,International,training
024720,International,training
024739,International,training
024741,International,training
024742,International,training
024744,International,training
024745,International,training
024746,International,training
024747,International,training
024748,International,training
024749,International,training
024750,Electronic,training
024792,Electronic,training
024793,Electronic,training
024794,Electronic,training
024795,Electronic,training
024796,Electronic,training
024797,Electronic,training
024798,Electronic,training
024799,Electronic,training
024800,Electronic,training
024801,Electronic,training
024802,Electronic,training
024803,Electronic,training
024805,Electronic,training
024806,Electronic,training
024807,Electronic,training
024809,Electronic,training
024811,Electronic,training
024812,Electronic,training
024813,Electronic,training
024814,Electronic,training
024815,Electronic,training
024816,Electronic,training
024817,Electronic,training
024818,Electronic,training
024820,Electronic,training
024831,Classical,training
024832,Classical,training
024842,International,training
024843,Electronic,training
024844,Electronic,training
024855,Electronic,training
024876,Experimental,training
024896,Experimental,training
024898,Experimental,training
024899,Experimental,training
024901,Experimental,training
024902,Experimental,training
024903,Experimental,training
024904,Experimental,training
024908,Experimental,training
024909,Experimental,training
024912,Experimental,training
024913,Experimental,training
024914,Experimental,training
024915,Experimental,training
024917,Experimental,training
024919,Electronic,training
024920,Electronic,training
024921,Electronic,validation
024922,Electronic,training
024923,Electronic,training
024925,Electronic,test
024926,Electronic,training
024927,Electronic,training
024928,Electronic,training
024929,Electronic,training
024945,Electronic,training
024946,Experimental,training
024949,Experimental,training
024950,Experimental,training
024952,Experimental,training
024957,Experimental,training
024960,Experimental,training
024963,Experimental,training
024966,Experimental,training
024971,Experimental,training
024975,Experimental,training
024977,Experimental,training
024979,Experimental,training
024983,Experimental,training
024984,Experimental,training
024985,Experimental,training
024986,Electronic,validation
024987,Electronic,training
024988,Electronic,training
024989,Electronic,test
024990,Electronic,training
024991,Electronic,validation
024992,Electronic,training
024993,Electronic,training
024994,Experimental,training
024995,Experimental,training
024999,Experimental,training
025000,Experimental,training
025004,Electronic,training
025005,Electronic,training
025007,Electronic,training
025008,Electronic,training
025009,Electronic,training
025010,Electronic,training
025011,Electronic,training
025012,Electronic,training
025013,Electronic,training
025014,Electronic,training
025015,Electronic,training
025016,Electronic,training
025028,International,validation
025029,International,validation
025030,International,validation
025031,International,validation
025032,International,validation
025033,International,validation
025055,Pop,test
025063,Experimental,training
025066,Electronic,training
025067,Blues,training
025104,Pop,training
025111,Rock,training
025123,Pop,training
025124,Pop,training
025140,Old-Time / Historic,training
025142,Old-Time / Historic,test
025143,Old-Time / Historic,training
025144,Old-Time / Historic,validation
025145,Old-Time / Historic,training
025147,Old-Time / Historic,validation
025148,Old-Time / Historic,validation
025149,Old-Time / Historic,training
025150,Old-Time / Historic,validation
025151,Old-Time / Historic,training
025152,Old-Time / Historic,training
025153,Old-Time / Historic,test
025154,Old-Time / Historic,training
025168,Old-Time / Historic,training
025170,Old-Time / Historic,training
025172,Old-Time / Historic,test
025177,Old-Time / Historic,training
025178,Old-Time / Historic,training
025179,Old-Time / Historic,training
025215,International,training
025216,International,training
025227,International,training
025232,International,training
025233,International,training
025234,International,training
025235,International,training
025236,Rock,training
025237,Rock,training
025238,Rock,training
025324,Experimental,training
025363,Electronic,training
025364,Electronic,training
025365,Electronic,training
025367,Electronic,training
025368,Electronic,validation
025370,Electronic,training
025371,Electronic,training
025372,Electronic,training
025373,Electronic,training
025374,Electronic,training
025375,Electronic,validation
025376,Electronic,training
025377,Electronic,training
025378,Electronic,training
025379,Electronic,training
025380,Electronic,training
025381,Electronic,training
025382,Electronic,training
025383,Electronic,validation
025384,Electronic,training
025385,Electronic,validation
025387,Electronic,training
025388,Electronic,test
025390,Electronic,validation
025391,Electronic,validation
025601,International,training
025603,International,training
025605,International,training
025606,International,training
025608,International,training
025609,International,training
025668,International,validation
025669,International,validation
025670,International,validation
025735,Electronic,training
025795,International,training
025796,International,training
025797,International,training
025802,International,training
025804,International,training
025855,Experimental,training
025902,Rock,training
025903,Rock,training
025922,Classical,training
025928,Classical,training
025996,Pop,training
026007,Hip-Hop,training
026008,Hip-Hop,training
026010,Hip-Hop,training
026011,Hip-Hop,training
026012,Hip-Hop,training
026013,Hip-Hop,training
026014,Hip-Hop,training
026015,Hip-Hop,training
026016,Hip-Hop,training
026017,Hip-Hop,training
026018,Hip-Hop,training
026019,Hip-Hop,training
026020,Hip-Hop,training
026021,Hip-Hop,training
026022,Hip-Hop,training
026023,Hip-Hop,training
026024,Hip-Hop,training
026025,Hip-Hop,training
026026,Hip-Hop,training
026034,Hip-Hop,training
026035,Hip-Hop,training
026036,Hip-Hop,training
026062,Electronic,training
026064,Electronic,training
026065,Electronic,training
026068,Electronic,validation
026169,Pop,training
026171,Pop,training
026174,Pop,training
026176,Pop,training
026177,Pop,training
026178,Pop,training
026179,Pop,training
026181,Electronic,training
026182,Electronic,training
026183,Electronic,training
026184,Electronic,training
026186,Electronic,training
026187,Electronic,training
026244,Rock,training
026297,Soul-RnB,training
026298,Pop,training
026301,Experimental,training
026302,Folk,training
026307,Experimental,training
026310,Rock,training
026322,Experimental,training
026324,Rock,training
026325,Rock,training
026327,Rock,training
026409,Pop,training
026429,Electronic,training
026430,Electronic,training
026431,Electronic,training
026432,Electronic,training
026433,Electronic,training
026434,Electronic,training
026435,Electronic,training
026437,Electronic,training
026440,Electronic,training
026464,Folk,training
026465,Folk,training
026466,Folk,training
026469,Classical,validation
026476,Electronic,training
026477,Electronic,training
026478,Electronic,training
026479,Electronic,training
026480,Electronic,training
026482,Electronic,training
026483,Electronic,training
026484,Rock,training
026485,Rock,training
026486,Rock,training
026487,Rock,training
026490,Rock,training
026529,Jazz,training
026530,Jazz,training
026531,Jazz,training
026532,Jazz,training
026542,Rock,training
026546,Rock,training
026583,Experimental,training
026585,Experimental,training
026586,Experimental,training
026591,Experimental,training
026593,Experimental,training
026595,Experimental,training
026600,Experimental,training
026601,Experimental,training
026605,Experimental,training
026612,Experimental,training
026626,Electronic,training
026627,Electronic,training
026628,Electronic,training
026629,Electronic,training
026630,Electronic,training
026631,Electronic,training
026632,Electronic,training
026633,Electronic,training
026634,Electronic,training
026635,Electronic,training
026636,Electronic,training
026638,Rock,training
026639,Rock,training
026640,Rock,training
026641,Rock,training
026642,Rock,training
026643,Rock,training
026651,Electronic,training
026652,Electronic,training
026653,Electronic,training
026654,Electronic,training
026655,Electronic,training
026656,Electronic,training
026657,Electronic,training
026658,Electronic,training
026659,Electronic,training
026669,Experimental,training
026670,Experimental,training
026673,Rock,training
026674,Rock,training
026675,Rock,training
026676,Rock,training
026677,Rock,training
026678,Rock,training
026679,Rock,training
026680,Rock,training
026681,Rock,training
026682,Rock,training
026693,Instrumental,training
026697,Instrumental,validation
026729,Rock,training
026730,Rock,training
026740,Pop,training
026744,Pop,training
026754,Pop,training
026764,Pop,training
026765,Pop,training
026804,Rock,training
026805,Rock,training
026851,Electronic,test
026853,Electronic,test
026854,Electronic,test
026855,Electronic,test
026859,Electronic,test
026861,Electronic,test
026868,Electronic,training
026869,Electronic,training
026870,Electronic,training
026871,Electronic,training
026902,Electronic,test
026904,Electronic,test
026905,Electronic,test
026906,Electronic,test
026907,Electronic,training
026921,Electronic,training
026927,Electronic,training
026930,Electronic,training
026932,Electronic,training
027107,Instrumental,training
027141,Electronic,training
027148,Electronic,training
027150,Electronic,training
027155,Electronic,validation
027164,Pop,training
027175,Electronic,training
027176,Electronic,training
027177,Electronic,training
027178,Electronic,training
027179,Electronic,training
027180,Electronic,training
027181,Electronic,training
027182,Electronic,training
027183,Electronic,training
027184,Electronic,training
027185,Electronic,training
027186,Electronic,training
027187,Electronic,training
027188,Electronic,training
027189,Electronic,training
027194,International,training
027195,International,training
027197,International,training
027198,International,training
027213,Experimental,training
027216,Experimental,training
027222,Rock,training
027224,Rock,training
027225,Rock,training
027227,Rock,training
027235,Rock,training
027258,Folk,training
027303,Hip-Hop,training
027305,Hip-Hop,training
027340,Rock,training
027341,Rock,training
027349,Rock,training
027350,Rock,training
027379,Electronic,training
027389,Electronic,training
027404,Electronic,training
027405,Electronic,training
027406,Electronic,training
027407,Electronic,training
027408,Electronic,training
027409,Rock,test
027420,Rock,validation
027426,Rock,validation
027430,Rock,validation
027431,Pop,training
027435,Pop,training
027438,Electronic,test
027439,Electronic,test
027440,Electronic,test
027441,Electronic,test
027442,Electronic,test
027443,Electronic,test
027444,Electronic,test
027445,Electronic,test
027446,Electronic,test
027447,Electronic,test
027448,Electronic,test
027449,Electronic,test
027450,Electronic,test
027451,Electronic,test
027452,Electronic,test
027453,Electronic,test
027454,Experimental,training
027455,Experimental,training
027456,Experimental,training
027457,Electronic,training
027462,Electronic,training
027463,Electronic,training
027464,Electronic,training
027547,Pop,training
027548,Pop,training
027549,Pop,training
027550,Pop,training
027551,Pop,training
027552,Pop,training
027565,Electronic,training
027566,Electronic,training
027567,Electronic,training
027568,Electronic,training
027569,Electronic,training
027570,Electronic,training
027571,Electronic,training
027572,Electronic,training
027573,Electronic,training
027574,Electronic,training
027575,Electronic,training
027576,Electronic,training
027591,Electronic,validation
027604,Rock,training
027605,Rock,training
027606,Rock,training
027607,Rock,training
027608,Rock,training
027609,International,training
027610,International,training
027611,International,training
027612,International,training
027613,International,training
027632,Electronic,validation
027633,Electronic,validation
027634,Electronic,validation
027667,Electronic,training
027668,Electronic,training
027669,Electronic,training
027670,Electronic,training
027671,Electronic,training
027673,Electronic,training
027674,Electronic,training
027675,Electronic,training
027752,Electronic,training
027754,Electronic,training
027785,Electronic,training
027787,Rock,training
027797,Pop,training
027798,Electronic,validation
027799,Hip-Hop,training
027802,Pop,training
027803,Experimental,training
027804,Folk,training
027805,Pop,training
027841,Electronic,training
027842,Electronic,training
027851,Electronic,training
027855,Folk,training
027856,Folk,training
027866,Experimental,training
027945,Experimental,training
027946,Classical,training
027949,Classical,training
027950,Jazz,training
027953,International,training
027975,International,training
027978,International,training
027981,International,training
027987,International,training
028022,Rock,validation
028023,Rock,validation
028024,Rock,validation
028032,Rock,validation
028036,Rock,validation
028065,Rock,test
028066,Rock,test
028067,Rock,test
028068,Rock,test
028069,Rock,test
028070,Rock,test
028071,Rock,test
028072,Rock,test
028085,Jazz,training
028086,Jazz,training
028087,Jazz,training
028088,Jazz,training
028089,Jazz,training
028097,Classical,validation
028098,Classical,validation
028099,Classical,validation
028100,Classical,validation
028101,Classical,validation
028102,Classical,validation
028103,Classical,validation
028104,Classical,validation
028105,Classical,validation
028108,Classical,validation
028109,Classical,validation
028110,Classical,validation
028111,Classical,validation
028112,Classical,validation
028113,Classical,validation
028114,Classical,validation
028116,Classical,validation
028117,Classical,validation
028118,Classical,validation
028119,Classical,validation
028120,Classical,validation
028121,Classical,validation
028122,Classical,validation
028124,Experimental,training
028126,Experimental,training
028170,Electronic,test
028171,Electronic,test
028172,Electronic,test
028173,Electronic,test
028174,Electronic,test
028175,Electronic,test
028176,Electronic,test
028177,Electronic,test
028178,Electronic,test
028179,Electronic,test
028199,Rock,training
028201,Rock,training
028241,Experimental,training
028259,Rock,training
028260,Rock,training
028261,Rock,training
028262,Rock,training
028264,Rock,training
028265,Rock,training
028266,Rock,test
028274,Rock,validation
028276,Soul-RnB,training
028278,Soul-RnB,training
028279,Soul-RnB,training
028364,Experimental,validation
028367,Experimental,validation
028368,Experimental,validation
028375,Experimental,validation
028376,Experimental,validation
028377,Experimental,validation
028426,Experimental,training
028467,Electronic,training
028468,Electronic,training
028469,Electronic,training
028471,Electronic,training
028472,Electronic,training
028473,Electronic,training
028474,Electronic,training
028475,Electronic,training
028476,Electronic,training
028477,Pop,training
028478,Pop,training
028479,Pop,training
028480,Pop,training
028481,Pop,training
028482,Pop,training
028483,Pop,training
028484,Pop,training
028485,Pop,training
028499,Experimental,training
028525,Electronic,training
028526,Electronic,training
028527,Electronic,training
028528,Electronic,training
028529,Electronic,training
028530,Electronic,training
028534,Electronic,training
028535,Electronic,training
028536,Electronic,training
028546,Electronic,training
028548,Electronic,training
028549,Classical,training
028551,Soul-RnB,training
028553,Electronic,training
028571,Experimental,training
028577,Experimental,training
028578,Experimental,training
028594,Jazz,training
028595,Jazz,training
028596,Jazz,training
028597,Jazz,training
028598,Jazz,training
028600,Jazz,training
028601,Jazz,training
028606,Jazz,training
028607,Jazz,training
028608,Pop,training
028609,Pop,training
028691,Rock,test
028692,Rock,test
028702,Electronic,training
028765,Rock,training
028774,Rock,training
028781,Rock,training
028783,Rock,training
028802,Pop,test
028898,Electronic,training
028901,Electronic,training
028902,Electronic,training
028916,Rock,training
028917,Rock,validation
028918,Rock,validation
029037,Electronic,validation
029039,Electronic,validation
029040,Electronic,validation
029041,Electronic,validation
029042,Electronic,validation
029043,Electronic,validation
029044,Electronic,validation
029045,Pop,training
029046,Pop,training
029047,Pop,training
029128,Pop,training
029180,Pop,training
029184,Pop,training
029187,Pop,training
029243,Pop,training
029244,Pop,training
029245,Pop,training
029253,Pop,training
029255,Pop,training
029261,Hip-Hop,training
029262,Hip-Hop,training
029263,Electronic,training
029265,Pop,training
029266,Hip-Hop,test
029267,Pop,training
029271,Pop,training
029272,Experimental,training
029324,Rock,training
029334,Rock,training
029350,International,validation
029351,International,test
029355,International,training
029396,Rock,training
029397,Rock,training
029398,Rock,training
029401,Rock,training
029447,Rock,training
029448,Rock,training
029451,Rock,training
029452,Rock,training
029453,Rock,training
029465,Experimental,training
029466,Experimental,training
029469,Folk,training
029470,Folk,training
029476,Folk,training
029478,Folk,training
029480,Folk,training
029496,Rock,training
029498,Rock,training
029501,Rock,training
029505,Rock,training
029506,Rock,training
029526,Electronic,validation
029527,Electronic,validation
029528,Electronic,validation
029529,Electronic,validation
029530,Electronic,validation
029532,Electronic,validation
029586,Hip-Hop,training
029587,Hip-Hop,training
029602,Hip-Hop,training
029603,Hip-Hop,training
029606,Hip-Hop,training
029607,Hip-Hop,training
029621,Rock,training
029622,Rock,training
029625,Electronic,training
029626,Electronic,training
029627,Electronic,training
029628,Electronic,training
029659,Classical,test
029662,Electronic,training
029663,Electronic,training
029668,Electronic,training
029672,Electronic,training
029673,Electronic,training
029680,Experimental,training
029684,Experimental,training
029685,Experimental,training
029689,Experimental,training
029690,Experimental,training
029692,Experimental,training
029718,Hip-Hop,training
029719,Hip-Hop,training
029720,Hip-Hop,training
029721,Hip-Hop,training
029738,Experimental,training
029739,Experimental,training
029740,Experimental,training
029741,Experimental,training
029742,Experimental,training
029744,Experimental,training
029745,Experimental,training
029746,Experimental,training
029747,Experimental,training
029750,Experimental,training
029752,Experimental,training
029807,Rock,training
029808,Rock,training
029809,Rock,training
029810,Rock,training
029811,Rock,training
029813,Rock,training
029814,Rock,training
029816,Electronic,training
029817,Electronic,training
029818,Electronic,training
029819,Electronic,training
029820,Electronic,training
029837,Rock,training
029838,Rock,test
029839,Rock,test
029840,Rock,test
029841,Rock,test
029855,Rock,training
029856,Rock,training
029858,Rock,training
029859,Rock,training
029861,Rock,training
029881,Rock,training
029932,Rock,training
029933,Rock,training
029934,Rock,training
029936,Rock,training
029937,Rock,training
029939,Hip-Hop,training
029940,Hip-Hop,training
029942,Hip-Hop,training
029943,Hip-Hop,training
029944,Hip-Hop,training
029945,Hip-Hop,training
029947,Hip-Hop,training
029948,Hip-Hop,training
029950,Hip-Hop,training
029951,Hip-Hop,training
029953,Hip-Hop,training
029954,Hip-Hop,training
029955,Hip-Hop,training
029956,Hip-Hop,training
029957,Hip-Hop,training
029958,Hip-Hop,training
029959,Hip-Hop,training
029961,Hip-Hop,training
029971,Folk,training
030000,Electronic,test
030002,Electronic,training
030003,Electronic,training
030004,Electronic,training
030013,Electronic,training
030033,Hip-Hop,training
030034,Hip-Hop,training
030035,Hip-Hop,training
030036,Hip-Hop,training
030037,Hip-Hop,training
030038,Hip-Hop,training
030040,Hip-Hop,training
030041,Hip-Hop,training
030043,Hip-Hop,training
030044,Hip-Hop,training
030045,Hip-Hop,training
030046,Hip-Hop,training
030047,Hip-Hop,training
030048,Hip-Hop,training
030049,Hip-Hop,training
030050,Hip-Hop,training
030051,Hip-Hop,training
030052,Hip-Hop,training
030053,Hip-Hop,training
030054,Hip-Hop,training
030055,Hip-Hop,training
030056,Hip-Hop,training
030057,Hip-Hop,training
030058,Hip-Hop,training
030059,Hip-Hop,training
030060,Hip-Hop,training
030071,Rock,test
030072,Jazz,training
030073,Experimental,training
030074,Rock,training
030075,Jazz,training
030076,Experimental,training
030077,Rock,test
030083,Rock,training
030084,Rock,training
030090,Experimental,training
030093,Experimental,training
030095,Experimental,training
030098,Experimental,training
030118,Experimental,training
030120,Experimental,training
030133,Rock,training
030135,Rock,training
030136,Rock,training
030137,Rock,training
030153,Rock,test
030166,Rock,training
030168,Rock,test
030173,Rock,test
030196,Instrumental,training
030198,Experimental,training
030199,Easy Listening,training
030230,Hip-Hop,training
030247,Hip-Hop,training
030248,Hip-Hop,training
030302,Electronic,training
030303,Electronic,training
030304,Electronic,training
030305,Electronic,training
030306,Electronic,training
030307,Electronic,validation
030309,Electronic,training
030310,Electronic,training
030315,Electronic,training
030316,Experimental,test
030330,Experimental,training
030374,Electronic,validation
030376,Electronic,validation
030384,Electronic,validation
030397,Rock,training
030410,Rock,training
030486,Pop,training
030487,Pop,training
030488,Pop,training
030498,Experimental,training
030500,Experimental,training
030507,Rock,training
030508,Rock,training
030518,Electronic,training
030519,Electronic,training
030520,Electronic,training
030521,Electronic,training
030522,Electronic,training
030633,Rock,training
030634,Rock,training
030636,Experimental,training
030667,Experimental,training
030669,Experimental,training
030676,Experimental,training
030679,Experimental,validation
030681,Experimental,validation
030682,Experimental,validation
030683,Experimental,validation
030689,Experimental,training
030690,Experimental,training
030694,Experimental,training
030698,Experimental,training
030702,Experimental,validation
030717,Experimental,training
030727,Electronic,training
030728,Electronic,training
030729,Electronic,training
030730,Electronic,training
030731,Electronic,training
030732,Electronic,test
030733,Electronic,training
030734,Electronic,validation
030735,Electronic,validation
030736,Electronic,validation
030737,Electronic,training
030738,Electronic,training
030739,Electronic,training
030740,Experimental,training
030865,Rock,training
030893,Electronic,validation
030894,Electronic,validation
030895,Electronic,validation
030897,Electronic,validation
030898,Electronic,validation
030899,Electronic,validation
030900,Electronic,validation
030901,Electronic,validation
030902,Electronic,validation
030903,Electronic,validation
030904,Electronic,validation
030905,Electronic,validation
030927,Rock,training
030928,Rock,training
030929,Rock,training
030930,Rock,training
031040,Electronic,training
031041,Electronic,training
031042,Electronic,training
031043,Electronic,training
031044,Electronic,training
031119,Old-Time / Historic,training
031120,Old-Time / Historic,test
031121,Old-Time / Historic,training
031122,Old-Time / Historic,training
031126,Old-Time / Historic,training
031127,Old-Time / Historic,test
031128,Old-Time / Historic,training
031129,Old-Time / Historic,training
031130,Old-Time / Historic,training
031131,Old-Time / Historic,training
031132,Old-Time / Historic,test
031133,Old-Time / Historic,validation
031134,Old-Time / Historic,training
031135,Old-Time / Historic,training
031136,Old-Time / Historic,training
031142,Old-Time / Historic,training
031143,Old-Time / Historic,training
031144,Old-Time / Historic,training
031145,Old-Time / Historic,training
031146,Old-Time / Historic,test
031147,Old-Time / Historic,training
031148,Old-Time / Historic,training
031149,Old-Time / Historic,training
031150,Old-Time / Historic,training
031154,Hip-Hop,training
031160,Rock,training
031165,International,training
031233,Classical,validation
031234,Classical,validation
031235,Classical,validation
031236,Classical,validation
031238,Classical,validation
031239,Classical,validation
031240,Classical,validation
031241,Classical,validation
031242,Classical,validation
031243,Classical,validation
031245,Classical,validation
031246,Classical,validation
031247,Classical,validation
031248,Classical,validation
031249,Classical,validation
031250,Classical,validation
031257,Rock,training
031260,Rock,training
031261,Rock,training
031313,Rock,training
031316,Rock,training
031317,Rock,training
031326,Rock,training
031356,Folk,training
031389,Folk,training
031390,Folk,training
031391,Folk,training
031392,Folk,training
031426,Rock,training
031434,Rock,training
031436,Rock,training
031440,Rock,training
031441,Rock,training
031446,Rock,training
031455,Electronic,training
031456,Electronic,training
031457,Electronic,training
031458,Electronic,training
031459,Electronic,validation
031460,Electronic,validation
031461,Electronic,training
031462,Electronic,training
031561,Electronic,validation
031562,Electronic,validation
031565,Electronic,validation
031566,Electronic,validation
031568,Electronic,validation
031569,Electronic,validation
031570,Electronic,validation
031571,Electronic,validation
031572,Electronic,validation
031573,Electronic,validation
031574,Electronic,validation
031575,Electronic,validation
031576,Electronic,validation
031577,Electronic,validation
031578,Electronic,validation
031618,Soul-RnB,training
031621,Soul-RnB,training
031622,Soul-RnB,training
031623,Soul-RnB,training
031627,Soul-RnB,training
031645,Electronic,test
031647,Rock,training
031714,Rock,training
031802,Rock,training
031804,Rock,training
031805,Rock,training
031807,Folk,training
031823,Experimental,training
031847,Electronic,validation
031851,Electronic,validation
031852,Electronic,validation
031853,Electronic,validation
031854,Electronic,validation
031855,Electronic,validation
031856,Electronic,validation
031887,International,training
031888,International,training
031889,International,training
031898,Experimental,training
031904,Experimental,training
031912,Electronic,training
031913,Electronic,training
031999,Rock,training
032000,Rock,training
032001,Rock,training
032002,Rock,training
032014,Rock,training
032021,Rock,training
032045,Classical,training
032055,Electronic,validation
032065,Rock,training
032066,Rock,training
032067,Rock,training
032068,Rock,training
032075,Rock,training
032076,Rock,training
032077,Rock,training
032078,Rock,training
032079,Rock,training
032080,Rock,training
032081,Rock,training
032082,Rock,training
032083,Rock,training
